24,6
14,17
24,15
3,1
22,19
14,13
17,16
24,20
21,11
18,2
13,16
7,1
24,9
25,21
5,5
24,18
12,2
23,10
22,25
5,14
21,6
25,24
5,17
16,12
1,22
9,13
9,21
12,4
2,6
3,6
20,4
18,9
9,24
9,21
4,3
24,1
18,15
23,8
15,9
1,4
22,24
23,7
12,1
8,7
9,22
5,19
23,7
15,22
12,21
24,23
3,2
19,19
24,16
21,8
22,16
22,19
13,15
9,17
6,21
23,6
16,3
4,12
4,9
17,6
2,17
4,10
1,17
6,20
9,5
1,18
5,13
4,14
18,10
23,4
15,9
9,25
12,18
11,5
16,3
21,14
4,5
16,5
2,5
16,12
17,8
5,3
8,15
12,16
11,18
12,18
23,2
16,23
2,11
2,24
3,24
23,13
14,8
10,9
5,11
25,9
9,16
1,12
10,8
17,20
10,5
12,25
11,15
19,14
22,18
25,5
21,23
25,9
12,12
8,13
4,3
8,9
5,22
13,1
21,16
13,3
24,13
20,23
25,20
14,24
13,16
9,22
15,10
24,12
11,2
7,6
6,18
11,17
11,2
11,15
14,2
18,15
8,2
14,15
12,15
15,24
24,8
2,1
7,2
2,16
9,18
12,2
4,14
15,6
11,7
10,3
10,3
15,12
7,17
21,19
9,6
19,12
11,11
21,15
15,11
3,10
3,24
7,3
2,25
3,12
17,15
17,4
6,23
8,9
1,16
21,5
25,2
15,18
25,17
7,18
1,9
9,14
8,25
9,22
18,6
8,11
5,18
6,13
19,5
5,16
17,9
8,3
15,25
18,5
11,25
5,3
12,11
23,11
25,15
8,2
2,23
3,2
22,25
19,24
12,3
22,15
3,9
16,14
21,19
24,25
10,21
22,2
1,7
24,8
8,13
16,4
4,11
11,21
7,2
11,4
1,22
4,20
25,20
18,3
13,14
24,14
17,12
24,15
20,5
5,9
22,1
23,8
16,16
21,17
11,16
6,21
2,22
11,25
18,19
10,15
5,22
5,10
18,11
8,9
16,9
8,20
13,25
13,8
5,23
16,10
6,5
11,1
4,23
7,9
17,13
15,25
19,11
11,16
6,15
25,2
8,17
3,20
7,9
16,18
6,17
10,11
17,3
21,9
23,16
7,4
6,16
22,22
21,12
18,10
23,18
20,8
2,17
24,22
1,17
20,21
17,6
4,14
6,23
22,17
6,21
20,4
15,3
20,25
17,23
20,23
4,5
9,6
8,14
7,9
6,20
10,13
1,18
9,3
14,11
2,16
5,21
3,6
17,17
3,21
24,6
24,14
18,9
19,8
11,23
7,4
5,20
21,20
1,15
11,5
20,9
20,14
5,2
24,4
3,24
12,13
7,14
16,21
10,8
24,14
10,10
15,17
15,14
16,24
3,21
23,17
10,12
4,3
25,24
1,22
19,23
15,16
25,16
14,16
19,8
11,13
15,24
2,20
5,10
7,17
11,1
23,15
20,17
3,15
20,7
16,14
19,10
14,13
18,1
22,15
14,9
14,5
3,23
5,3
13,3
18,5
22,2
2,2
14,21
25,11
21,15
21,11
8,24
18,15
19,21
17,11
20,3
13,23
22,25
3,8
13,5
9,21
10,24
18,14
7,24
19,16
23,15
10,1
12,16
24,3
8,13
25,7
12,16
22,15
6,11
25,5
11,17
16,22
4,16
4,11
20,5
11,1
5,23
9,23
24,13
2,17
23,17
1,10
20,19
12,14
23,14
20,17
3,5
18,5
11,14
14,6
7,4
1,10
18,10
7,7
17,19
4,9
18,8
24,17
25,16
6,9
20,25
25,17
17,3
8,22
10,13
20,4
8,24
25,15
24,13
6,23
13,12
8,16
19,6
2,5
1,4
7,19
14,4
15,23
20,5
12,21
25,15
16,14
6,15
18,1
17,19
17,13
19,3
3,14
2,18
21,5
25,7
18,5
9,18
7,6
24,16
3,1
8,23
9,1
25,5
12,13
16,12
6,25
23,15
19,19
8,15
19,19
12,20
22,25
14,4
21,6
6,7
11,14
2,21
9,11
7,7
15,21
8,17
1,15
7,6
1,6
12,3
2,24
22,2
3,24
9,3
18,2
19,15
4,16
7,13
9,20
11,25
12,22
9,2
10,5
4,21
19,11
25,8
7,21
18,10
25,9
20,5
21,1
11,2
1,17
12,6
14,7
13,8
7,11
17,4
1,18
21,15
14,10
8,10
22,12
16,25
22,4
19,24
3,5
1,9
7,2
24,24
25,20
15,5
7,3
5,18
13,6
21,21
25,10
16,17
5,1
3,21
12,5
13,21
25,25
22,10
22,19
25,23
11,12
19,10
10,25
8,15
6,4
23,8
12,18
25,17
22,22
19,21
7,17
12,4
23,14
16,4
2,11
6,22
10,14
12,17
16,11
10,25
6,23
1,7
12,10
14,8
24,20
13,20
18,2
8,25
12,18
19,8
18,2
7,25
18,1
17,10
1,10
4,20
2,15
10,16
13,16
15,8
19,17
17,10
14,6
23,13
18,15
9,17
3,16
25,3
2,10
16,1
6,17
7,10
24,20
19,12
17,6
2,20
10,12
7,21
15,7
19,11
1,21
12,10
12,8
9,13
1,22
10,11
20,8
7,7
22,6
15,5
13,3
7,9
13,24
16,20
1,2
7,16
4,4
15,14
7,19
8,24
5,23
25,9
22,13
11,3
16,6
6,7
12,3
20,10
11,20
24,5
3,23
20,5
14,2
1,13
1,13
18,22
10,12
1,24
25,19
18,10
23,20
20,2
18,3
13,13
25,14
13,1
7,25
8,15
23,16
21,17
4,3
8,5
21,17
2,3
9,1
21,6
10,14
12,16
22,22
12,9
6,14
24,7
16,11
25,14
5,4
10,12
19,24
12,7
11,24
13,23
25,17
7,12
23,9
12,10
22,18
23,8
4,17
16,15
4,14
8,19
9,5
23,11
3,17
18,1
24,12
17,22
6,25
17,24
15,25
4,6
13,19
11,14
21,6
24,12
23,10
18,25
13,7
2,17
24,22
11,9
18,1
22,6
11,18
1,18
10,8
4,1
6,2
20,25
19,6
17,5
15,19
11,8
18,21
4,7
25,12
12,23
7,8
5,24
7,8
18,13
1,10
24,11
10,24
8,7
23,12
20,21
13,15
24,9
2,5
16,19
6,7
23,15
15,21
17,22
21,17
19,23
2,9
14,23
17,13
3,21
18,15
3,23
25,21
22,19
6,10
16,19
19,1
4,14
25,21
5,20
10,19
18,3
12,11
5,25
15,22
5,18
19,25
8,1
23,17
6,16
7,5
3,9
25,16
9,13
24,17
10,22
25,23
25,16
3,10
23,21
13,25
7,20
8,19
23,22
14,25
4,1
20,4
2,3
12,9
1,2
2,15
14,3
19,25
23,2
21,20
20,7
1,5
10,13
18,15
17,6
14,24
2,2
21,14
20,10
4,5
13,24
12,5
18,20
5,10
14,21
2,15
4,2
7,22
7,8
22,19
6,19
18,7
5,22
12,18
4,11
10,17
21,17
18,14
19,19
15,3
22,7
9,21
5,3
17,5
13,24
9,6
9,9
7,25
24,19
10,16
23,16
21,13
1,22
13,9
2,6
16,8
23,18
10,8
3,17
20,25
23,5
6,23
9,14
12,15
9,4
9,2
2,20
8,7
4,10
6,2
23,16
9,10
1,12
6,19
9,2
1,18
11,9
24,2
2,24
24,14
1,7
10,20
14,9
16,18
20,24
18,14
19,18
4,12
8,7
9,15
18,3
17,15
8,4
10,10
4,9
10,23
9,20
23,25
1,21
6,20
12,14
18,24
17,9
11,10
19,7
23,9
6,20
8,23
11,21
19,23
20,20
11,25
17,11
8,4
7,19
16,23
10,3
21,20
8,12
17,21
6,7
25,20
23,9
19,2
17,24
25,23
3,11
18,8
8,15
7,25
23,12
23,24
8,25
7,25
22,8
6,12
19,22
10,8
22,1
8,12
11,23
21,4
23,2
1,2
10,5
23,25
21,15
6,5
25,23
10,12
12,18
7,6
25,15
13,1
16,13
14,20
9,4
13,4
9,17
17,20
2,17
12,17
22,4
16,14
1,11
1,16
18,25
13,17
25,13
4,7
6,10
13,15
16,9
13,16
9,12
3,17
15,18
17,17
12,21
4,8
23,8
23,8
11,19
19,6
7,6
5,6
3,22
8,15
4,9
23,14
20,22
20,3
21,19
4,24
22,10
11,10
6,13
2,11
9,2
14,24
11,14
24,22
6,3
17,17
8,20
24,7
25,18
8,16
20,13
17,10
16,15
15,13
21,2
21,20
17,17
23,6
22,6
4,11
9,16
22,25
8,19
17,19
17,8
1,17
9,23
14,8
22,3
8,17
24,12
18,11
25,20
10,14
12,6
4,19
18,6
4,5
19,9
19,10
7,21
10,22
20,7
4,11
24,19
9,21
5,25
13,8
1,4
21,18
11,22
17,16
13,21
6,15
7,20
15,21
21,7
7,25
11,4
3,25
11,16
13,23
1,16
8,2
25,7
18,14
18,14
12,2
15,14
20,21
8,24
16,1
9,21
21,3
19,24
14,23
12,20
8,11
24,4
21,1
1,18
10,25
24,20
4,24
17,14
22,9
15,17
2,24
4,3
18,24
18,23
24,10
17,24
7,25
25,20
21,11
18,12
17,11
12,20
25,25
13,7
15,4
8,3
15,8
3,2
17,1
10,17
1,7
3,19
21,8
24,9
10,14
8,12
15,7
3,14
19,20
19,20
12,21
10,20
15,12
9,1
22,8
21,25
4,9
14,24
1,9
25,1
8,14
2,15
3,13
11,6
4,20
5,5
23,4
25,22
14,7
16,25
1,19
7,13
23,14
12,13
1,10
6,9
5,13
2,4
5,11
22,12
16,8
20,4
20,22
15,20
20,25
13,22
7,18
18,5
24,6
7,21
20,2
8,11
21,9
1,5
19,1
11,5
6,23
9,6
15,15
4,23
21,16
8,14
1,19
17,24
5,1
15,25
2,4
18,14
20,23
11,15
8,2
16,9
20,18
18,3
20,2
8,17
8,9
2,1
23,9
25,7
21,8
9,19
1,7
4,14
12,14
25,24
4,12
5,24
13,15
15,12
13,3
14,7
15,20
23,12
20,11
20,22
24,11
2,14
19,17
7,24
6,4
21,19
22,11
16,2
1,8
7,23
14,17
17,5
13,19
18,25
23,1
4,9
21,20
8,5
13,6
24,2
5,20
16,19
8,1
24,22
6,1
18,21
20,10
22,21
25,12
25,18
15,1
8,24
5,12
14,15
19,15
3,7
15,9
17,3
6,19
19,2
20,13
4,11
4,19
9,12
5,23
10,17
15,25
1,9
7,8
2,10
15,25
15,21
23,5
10,2
3,12
8,11
12,5
4,19
22,8
8,4
19,24
10,23
7,18
11,20
23,5
22,24
23,24
25,7
24,1
3,6
14,17
3,15
17,18
17,22
2,1
15,13
21,20
18,1
25,24
12,11
3,17
24,19
7,21
25,13
11,20
19,16
10,22
9,12
6,1
2,6
5,4
14,8
11,3
13,6
16,2
20,1
12,9
23,11
2,24
3,19
2,6
4,17
24,14
21,10
4,5
12,22
20,25
7,11
18,21
16,14
7,12
16,8
24,15
2,3
17,9
3,15
19,22
16,25
3,5
25,3
11,10
9,24
2,10
8,8
22,6
3,5
14,9
24,4
7,11
24,13
6,13
9,25
25,14
14,10
23,9
5,3
3,15
13,10
21,21
18,17
4,2
21,15
9,12
16,15
5,17
14,11
4,7
1,18
21,13
22,24
24,23
2,18
19,23
3,3
8,8
14,11
2,15
5,17
5,18
9,8
4,13
7,19
11,20
22,23
13,11
7,13
10,8
22,18
1,11
18,25
1,6
12,13
2,5
19,22
7,19
5,7
21,25
22,16
3,25
21,23
19,13
7,6
24,12
23,10
19,16
5,24
9,14
18,17
10,24
8,9
6,18
3,11
7,11
2,17
1,18
5,16
24,10
24,14
3,22
11,18
10,24
23,24
6,20
14,16
5,14
9,17
4,25
9,20
2,4
23,10
21,21
2,8
10,14
19,10
9,5
4,23
17,17
1,20
7,18
2,1
10,23
19,24
11,13
8,9
21,18
18,9
7,1
21,11
25,3
17,25
24,18
3,1
9,3
7,21
11,11
6,15
3,25
24,1
21,14
14,11
10,10
14,4
7,12
5,14
9,15
19,5
22,25
1,7
15,20
2,8
10,1
13,5
5,11
4,3
16,8
11,7
1,14
19,18
20,9
4,18
8,5
8,13
21,18
19,6
15,7
8,20
11,1
11,3
5,16
4,17
2,18
3,16
1,1
14,18
13,19
23,7
13,12
24,4
10,23
9,24
2,11
3,25
6,24
10,18
9,14
7,3
24,17
16,14
25,4
9,15
7,9
2,16
25,10
23,16
2,8
21,22
20,10
23,21
14,5
10,2
24,3
17,10
25,14
18,20
17,4
10,9
18,16
4,1
20,25
16,14
25,6
12,5
12,11
21,3
10,24
18,6
16,14
16,7
21,10
19,5
2,16
20,20
2,15
19,21
25,3
3,14
21,21
20,16
6,16
16,4
11,21
2,16
18,17
